ruta,emo_enojo,emo_asco,emo_miedo,emo_feliz,emo_triste,emo_sorpresa,emo_neutro,emocion_dominante,edad_estimada,genero_estimado,confianza_rostro,dx6_pred
images\ffhq_1102.png,5.91410167366524e-13,1.586179015643575e-25,1.557746783669746e-14,0.9989474487304687,1.0122329363593252e-10,4.485519215172845e-13,0.10525905340909958,happy,37,"{'Woman': np.float32(0.5743009), 'Man': np.float32(99.425705)}",0.93,Feliz
images\ffhq_1103.png,0.13149401664733887,0.1628936380147934,0.2536571502685547,0.0005643555778078735,0.5824976730346679,0.009485532529652119,0.030621817111968996,sad,27,"{'Woman': np.float32(0.768612), 'Man': np.float32(99.23139)}",0.9,Depresión
images\ffhq_1105.png,3.205089822000119e-16,7.711089468851763e-29,1.7459944839070898e-19,1.0,4.67813552381801e-14,1.4312210759600108e-21,3.5804642806169795e-08,happy,33,"{'Woman': np.float32(0.0038965694), 'Man': np.float32(99.9961)}",0.91,Feliz
images\ffhq_1106.png,2.9020000624768727e-08,4.731144946298893e-13,1.7003777941226872e-08,0.9978224945068359,4.661030834540725e-05,2.1720106246903015e-07,0.217705637216568,happy,41,"{'Woman': np.float32(0.11200869), 'Man': np.float32(99.887985)}",0.94,Feliz
images\ffhq_1108.png,0.10626205444335937,0.00037561391945928335,0.17103235244750978,0.04196252301335335,0.11822528839111328,0.10399240493774414,0.5000645446777344,neutral,32,"{'Woman': np.float32(99.70369), 'Man': np.float32(0.29630712)}",0.93,Ansiedad
images\ffhq_1109.png,0.00012914379476569593,1.1336177656307012e-11,0.0007939979550428689,0.5448734760284424,0.004235688131302595,0.00014605133037548512,0.9944981384277344,neutral,36,"{'Woman': np.float32(0.0005583066), 'Man': np.float32(99.99944)}",0.91,Neutral
images\ffhq_111.png,0.9903711676597595,0.00094111223006621,0.005767563357949257,0.010700921528041363,0.014274728298187257,0.0028688525781035423,0.9756188201904297,neutral,47,"{'Woman': np.float32(1.9344598), 'Man': np.float32(98.065544)}",0.91,Enojado
images\ffhq_1110.png,0.18379121780395508,0.0011401642113924026,0.03316876173019409,0.6175626516342163,0.6055705261230468,0.025065390393137932,0.17103178024291993,sad,46,"{'Woman': np.float32(89.52829), 'Man': np.float32(10.471709)}",0.92,Depresión
images\ffhq_1111.png,0.03224037885665894,0.00035839469637721777,0.03600423097610474,0.23830731213092804,0.16986120223999024,0.005579630844295025,0.7594517517089844,neutral,27,"{'Woman': np.float32(99.999146), 'Man': np.float32(0.0008619728)}",0.88,Neutral
images\ffhq_1112.png,0.00033055912354029715,1.1807683719666784e-09,7.266817192430608e-07,0.9958818054199219,0.0016448424430564046,6.164759724924807e-08,0.4098432660102844,happy,37,"{'Woman': np.float32(1.3252943), 'Man': np.float32(98.674706)}",0.96,Feliz
images\ffhq_1113.png,0.11938052624464035,0.0008346860995516181,0.9887989044189454,0.7821483612060547,0.20979146659374237,0.0006172559224069118,0.007336420938372612,fear,35,"{'Woman': np.float32(0.3364068), 'Man': np.float32(99.6636)}",0.98,Ansiedad
images\ffhq_1114.png,0.0008179572178050876,2.91656192530354e-07,0.0001933611638378352,0.7947342681884766,0.006999485660344362,0.17230124771595,0.2034626579284668,happy,25,"{'Woman': np.float32(5.217085), 'Man': np.float32(94.78291)}",0.95,Feliz
images\ffhq_1115.png,0.02427574247121811,2.488798429567396e-07,0.026616535186767577,0.0001964829716598615,0.9731234741210938,0.0012855468085035682,0.00023589360353071243,sad,39,"{'Woman': np.float32(0.007780631), 'Man': np.float32(99.99222)}",0.95,Depresión
images\ffhq_1116.png,0.8040501475334167,8.280414476757869e-06,0.8700569272041321,0.012605100870132446,0.20190372467041015,0.056272659450769424,0.768187255859375,neutral,27,"{'Woman': np.float32(2.953053), 'Man': np.float32(97.04695)}",0.96,Enojado
images\ffhq_1117.png,0.0009503013570792973,5.258842840361044e-12,6.039307720584475e-08,0.8639372253417968,0.002685659332200885,1.3608498647954548e-06,0.13602648735046385,happy,34,"{'Woman': np.float32(0.54579985), 'Man': np.float32(99.45421)}",0.94,Feliz
images\ffhq_1118.png,0.4546361923217773,0.028824572563171388,0.15828033447265624,0.046817757189273834,0.33124629974365233,0.13448520004749298,0.025199623107910157,angry,35,"{'Woman': np.float32(99.99612), 'Man': np.float32(0.0038813115)}",0.92,Estrés
images\ffhq_1119.png,0.5960503220558167,0.0283788051456213,0.006891322322189808,0.9773849487304688,0.06023909151554108,0.0009380241972394288,0.015690107345581055,happy,46,"{'Woman': np.float32(0.7232599), 'Man': np.float32(99.27675)}",0.95,Feliz
images\ffhq_112.png,0.3473777770996094,0.0002199039445258677,0.1076887995004654,0.5968286991119385,0.23061586380004884,0.004616000223904848,0.41491291046142575,neutral,46,"{'Woman': np.float32(0.005895281), 'Man': np.float32(99.9941)}",0.94,Feliz
images\ffhq_1120.png,5.071535269962624e-06,1.4219767724421573e-11,0.00021952825773041695,0.020057635307312013,0.000281830201856792,0.0017677948344498873,0.9799196624755859,neutral,22,"{'Woman': np.float32(17.32363), 'Man': np.float32(82.67638)}",0.92,Neutral
images\ffhq_1121.png,0.7216899394989014,9.683132702775765e-06,0.8465210199356079,0.017831584438681602,0.19062641143798828,0.002939848229289055,0.7934836578369141,neutral,23,"{'Woman': np.float32(99.935165), 'Man': np.float32(0.06482921)}",0.0,Enojado
images\ffhq_1122.png,0.01067760944366455,0.1887124627828598,0.5586052322387696,0.845303475856781,0.010705716609954834,0.40920543670654297,0.046590354293584824,fear,23,"{'Woman': np.float32(97.54484), 'Man': np.float32(2.4551642)}",0.0,Feliz
images\ffhq_1123.png,1.597209120518528e-06,1.1803632724016744e-11,2.0323660976373503e-08,0.9975350952148437,0.00010598115477478132,5.102477643958991e-06,0.2463788241147995,happy,26,"{'Woman': np.float32(0.010938626), 'Man': np.float32(99.98906)}",0.91,Feliz
images\ffhq_1124.png,0.0014969909097999334,5.0768143466939364e-08,4.658056786865927e-05,0.999656753540039,5.7996385294245556e-05,0.0028056325390934944,0.029904834926128387,happy,31,"{'Woman': np.float32(99.997986), 'Man': np.float32(0.0020138721)}",0.92,Feliz
images\ffhq_1125.png,2.45438069867987e-08,4.197159113317195e-12,2.832335894709104e-07,0.9998979187011718,3.764830580621492e-07,0.00021334343182388693,0.009994649328291416,happy,32,"{'Woman': np.float32(98.41487), 'Man': np.float32(1.5851289)}",0.95,Feliz
images\ffhq_1126.png,0.0019725533202290535,2.4252221919596195e-07,0.0025913019198924303,0.9822272491455079,0.0001835512521211058,0.15998108685016632,0.016125524044036867,happy,41,"{'Woman': np.float32(0.99729246), 'Man': np.float32(99.0027)}",0.96,Feliz
images\ffhq_1127.png,0.6199426651000977,1.7750560346030397e-06,0.952846908569336,0.2992140054702759,0.02286650240421295,0.02504544973373413,0.01268736481666565,fear,39,"{'Woman': np.float32(86.91805), 'Man': np.float32(13.081947)}",0.96,Enojado
images\ffhq_1129.png,0.07472113519906998,1.0840898312380887e-06,0.04963398456573486,0.01510185282677412,0.9398619842529297,0.0001139326996053569,0.960465133190155,sad,27,"{'Woman': np.float32(82.009926), 'Man': np.float32(17.99008)}",0.93,Depresión
images\ffhq_113.png,2.685590416717787e-08,1.841713054577445e-15,2.2515260766908796e-08,0.9996321105957031,1.526358595071997e-08,6.069967639632523e-08,0.03678898513317108,happy,33,"{'Woman': np.float32(99.847374), 'Man': np.float32(0.15262906)}",0.96,Feliz
images\ffhq_1130.png,0.0022006493527442217,1.346319606909674e-07,0.024971598759293556,0.5942474746704102,0.004696246236562729,0.15255249977111818,0.2528814125061035,happy,25,"{'Woman': np.float32(98.88806), 'Man': np.float32(1.1119407)}",0.91,Feliz
images\ffhq_1131.png,0.01717756688594818,0.013590986840426922,0.1566334533691406,0.8285951232910156,0.8035745620727539,0.013584612868726254,0.6292153596878052,happy,26,"{'Woman': np.float32(60.947113), 'Man': np.float32(39.052883)}",0.96,Depresión
images\ffhq_1132.png,0.0006760878604836762,2.0325319205483083e-09,0.03485028073191643,0.10007786005735397,0.014364571310579777,6.760523319826461e-06,0.9985002136230469,neutral,29,"{'Woman': np.float32(93.50288), 'Man': np.float32(6.497117)}",0.97,Neutral
images\ffhq_1133.png,0.31051748991012573,0.00029720045858994126,0.07586682587862015,0.01780973196029663,0.1570095729827881,2.5778746930882335e-05,0.8213137054443359,neutral,25,"{'Woman': np.float32(3.598886), 'Man': np.float32(96.401115)}",0.0,Neutral
images\ffhq_1134.png,0.000803217466454953,5.4540185374207795e-05,0.18354080617427826,0.9933848571777344,0.0678587332367897,0.13874346017837524,0.27051830291748047,happy,36,"{'Woman': np.float32(99.99778), 'Man': np.float32(0.0022113835)}",0.9,Feliz
images\ffhq_1135.png,0.39953431487083435,0.0011130064958706498,0.030682731419801712,0.004867312498390675,0.022564547061920168,0.00057393335737288,0.9730677795410156,neutral,45,"{'Woman': np.float32(0.035499483), 'Man': np.float32(99.9645)}",0.88,Neutral
images\ffhq_1136.png,0.01884256601333618,0.0027235625311732292,0.15971348762512208,0.2606108283996582,0.677676260471344,0.12088039398193359,0.43314876556396487,neutral,27,"{'Woman': np.float32(0.10998808), 'Man': np.float32(99.89001)}",0.94,Depresión
images\ffhq_1137.png,0.19792716979980468,0.001828129985369742,0.025449178218841552,0.0863874912261963,0.07038488864898682,0.11331973224878311,0.6186997985839844,neutral,33,"{'Woman': np.float32(99.910164), 'Man': np.float32(0.08983719)}",0.93,Neutral
images\ffhq_1138.png,9.089613506318983e-10,1.1193251918726951e-18,1.7236779969380216e-14,0.9989061737060547,3.298916417815434e-10,4.259269914541619e-08,0.10938247293233871,happy,27,"{'Woman': np.float32(99.665054), 'Man': np.float32(0.33495158)}",0.93,Feliz
images\ffhq_1139.png,0.0033350111916661263,5.131049874762539e-06,0.00039697016472928226,0.9985394287109375,0.012419546023011208,5.6584343838039786e-05,0.12984803318977356,happy,38,"{'Woman': np.float32(99.89611), 'Man': np.float32(0.103887744)}",0.94,Feliz
images\ffhq_114.png,0.005241126287728548,5.70260510812659e-07,0.3737054765224457,0.957562255859375,0.0431334488093853,0.08907420933246613,0.03732620000839233,happy,32,"{'Woman': np.float32(2.0265615), 'Man': np.float32(97.973434)}",0.94,Feliz
images\ffhq_1140.png,0.012354254722595215,0.12005925923585892,0.33294876098632814,0.6497526550292969,0.11558341979980469,0.21875396370887756,0.04003916308283806,happy,19,"{'Woman': np.float32(1.3256367), 'Man': np.float32(98.67437)}",0.92,Feliz
images\ffhq_1141.png,0.05764673709869385,0.23301753401756287,0.7784021759033203,0.19348889589309692,0.1243171215057373,0.02491076707839966,0.010458214282989502,fear,44,"{'Woman': np.float32(0.022756612), 'Man': np.float32(99.97725)}",0.91,Ansiedad
images\ffhq_1142.png,0.008203662931919098,1.3293642631140301e-08,0.39146989583969116,0.5798459625244141,0.5291213393211365,0.17129363119602203,0.4091531753540039,happy,32,"{'Woman': np.float32(0.00069141854), 'Man': np.float32(99.999306)}",0.97,Ansiedad
images\ffhq_1143.png,0.06670827865600586,0.05253395810723305,0.8364818572998047,0.03464089706540108,0.06532410144805909,0.027188554406166077,0.030342161655426025,fear,42,"{'Woman': np.float32(0.019838367), 'Man': np.float32(99.98017)}",0.97,Ansiedad
images\ffhq_1144.png,0.057496228218078614,0.00018571264808997512,0.045886383056640626,0.09505286216735839,0.16837285995483398,0.2409512847661972,0.630780258178711,neutral,42,"{'Woman': np.float32(1.8006729), 'Man': np.float32(98.19933)}",0.91,Neutral
images\ffhq_1145.png,0.30443358421325684,0.28055310249328613,0.1734105110168457,0.3458338928222656,0.4227159881591797,0.006798846181482077,0.05212170124053955,sad,41,"{'Woman': np.float32(99.994995), 'Man': np.float32(0.0050121495)}",0.97,Estrés
images\ffhq_1146.png,0.0018601418705657125,4.492615062190453e-06,0.025570210069417953,0.9920867156982421,0.004805462434887886,0.00765575235709548,0.7514334917068481,happy,28,"{'Woman': np.float32(99.78649), 'Man': np.float32(0.2135139)}",0.89,Feliz
images\ffhq_1147.png,2.7730422971217195e-06,1.4155224548062506e-08,0.0008979405974969268,0.999712142944336,0.00014511348854284734,0.00023121405683923513,0.027508145198225975,happy,27,"{'Woman': np.float32(5.0637493), 'Man': np.float32(94.93625)}",0.88,Feliz
images\ffhq_1149.png,0.0009332183981314301,2.481205311469139e-14,0.19142964482307434,0.0029627508483827114,0.039311733245849606,2.0755296645802446e-05,0.9587348175048828,neutral,21,"{'Woman': np.float32(0.8196698), 'Man': np.float32(99.180336)}",0.95,Neutral
images\ffhq_115.png,5.7272150115750264e-06,5.959416293777053e-10,0.006271412130445242,0.9741834259033203,0.06361998617649078,2.1851761630387045e-05,0.025117342472076417,happy,46,"{'Woman': np.float32(0.0179929), 'Man': np.float32(99.982)}",0.0,Feliz
images\ffhq_1150.png,0.25019662857055663,0.01053839735686779,0.8519713878631592,0.01701015792787075,0.5911679840087891,0.06871078163385391,0.14915311813354493,sad,21,"{'Woman': np.float32(1.5862445), 'Man': np.float32(98.41376)}",0.94,Depresión
images\ffhq_1151.png,1.6156024074120978e-08,2.270872377326781e-19,2.8321880396475763e-09,0.9999993896484375,2.6056188318079876e-08,1.438201446823939e-09,5.7943110732594505e-05,happy,36,"{'Woman': np.float32(67.74862), 'Man': np.float32(32.25139)}",0.95,Feliz
images\ffhq_1152.png,4.4234887974781145e-10,1.4195063479966342e-14,1.08511133412037e-09,0.9999676513671875,6.350659553788773e-09,3.0880398753652116e-06,0.003220633137971163,happy,25,"{'Woman': np.float32(20.110617), 'Man': np.float32(79.88938)}",0.95,Feliz
images\ffhq_1153.png,0.15496503829956054,0.011355630159378051,0.2496690559387207,0.04835795983672142,0.2573283386230469,0.31194362640380857,0.014254704713821412,surprise,61,"{'Woman': np.float32(1.4135087), 'Man': np.float32(98.58649)}",0.95,Ansiedad
images\ffhq_1154.png,0.13127128779888153,2.7597323423833586e-05,0.010039716958999634,0.9966255187988281,0.013002722524106503,0.03018559329211712,0.15293040871620178,happy,23,"{'Woman': np.float32(3.414976), 'Man': np.float32(96.58502)}",0.95,Feliz
images\ffhq_1155.png,0.16236623764038086,0.09145712852478027,0.4488683319091797,0.9132235050201416,0.19184173583984376,0.07063742637634278,0.02569681406021118,fear,34,"{'Woman': np.float32(85.83348), 'Man': np.float32(14.16652)}",0.95,Feliz
images\ffhq_1156.png,0.26253595352172854,4.462553533812752e-06,0.018574637174606324,0.674131851196289,0.012425583600997925,0.04751313477754593,0.031856858730316163,happy,41,"{'Woman': np.float32(0.080694474), 'Man': np.float32(99.919304)}",0.92,Feliz
images\ffhq_1157.png,0.88404052734375,0.001116082537919283,0.02777435302734375,0.0024092148523777723,0.08757695198059082,0.00428354274481535,0.053011320531368256,angry,33,"{'Woman': np.float32(0.0034242454), 'Man': np.float32(99.99658)}",0.93,Enojado
images\ffhq_1158.png,0.15208995819091797,0.004169809632003307,0.3239582443237305,0.038398926258087156,0.2617621803283691,0.2674890160560608,0.2210741424560547,fear,29,"{'Woman': np.float32(0.35034102), 'Man': np.float32(99.64966)}",0.97,Ansiedad
images\ffhq_1159.png,0.6012133955955505,0.008280269801616669,0.1319136619567871,0.80981689453125,0.021895732879638672,0.024334969520568846,0.5943844318389893,happy,30,"{'Woman': np.float32(0.101373285), 'Man': np.float32(99.89863)}",0.9,Feliz
images\ffhq_116.png,3.441718581598252e-05,2.515568633457946e-15,3.668390746724981e-08,0.9993241882324219,0.06753948330879211,4.779405458066321e-07,2.473708207162417e-07,happy,28,"{'Woman': np.float32(39.584618), 'Man': np.float32(60.415382)}",0.95,Feliz
images\ffhq_1160.png,6.465109890996246e-06,1.0826494215021576e-11,3.941183379652102e-08,0.9993131256103516,4.153967893216759e-06,0.00011663012264762074,0.06855489313602448,happy,23,"{'Woman': np.float32(1.6488407), 'Man': np.float32(98.35116)}",0.93,Feliz
images\ffhq_1161.png,4.9785002509405984e-12,2.288200486378317e-20,8.73729867211133e-14,0.9999989318847656,3.5549620972658014e-12,3.0807929124465616e-11,0.00010830676910700276,happy,23,"{'Woman': np.float32(0.93486536), 'Man': np.float32(99.06514)}",0.91,Feliz
images\ffhq_1162.png,0.8859491729736328,1.355861201091102e-07,0.0024777166545391083,0.025965704917907714,0.07286764621734619,8.151849897330976e-07,0.015192699432373048,angry,28,"{'Woman': np.float32(0.0025632132), 'Man': np.float32(99.99744)}",0.92,Enojado
images\ffhq_1164.png,0.13371190071105957,7.654072042839744e-09,0.5031135082244873,8.235930181399453e-06,0.05468502998352051,2.2384783733286895e-05,0.8065716552734375,neutral,32,"{'Woman': np.float32(90.59366), 'Man': np.float32(9.406334)}",0.94,Ansiedad
images\ffhq_1165.png,8.18419215190852e-26,0.0,1.5110405063082954e-31,1.0,6.527472878787135e-18,2.1587737021080377e-33,7.278570107738247e-12,happy,29,"{'Woman': np.float32(5.5061483), 'Man': np.float32(94.49385)}",0.94,Feliz
images\ffhq_1166.png,3.010523741409088e-08,5.608584720410211e-16,6.94866456041332e-11,0.9579553985595703,1.508892069068679e-07,5.7832294260151684e-06,0.04204453468322754,happy,43,"{'Woman': np.float32(0.091045596), 'Man': np.float32(99.90896)}",0.92,Feliz
images\ffhq_1167.png,0.10003338813781738,0.018357360363006593,0.3490805435180664,0.1910398483276367,0.10357794761657715,0.13525107383728027,0.102659912109375,fear,46,"{'Woman': np.float32(0.027900282), 'Man': np.float32(99.9721)}",0.92,Ansiedad
images\ffhq_1168.png,0.00014374504098668694,6.960128917654629e-09,0.00018742415704764426,0.9964651489257812,0.0012035865802317858,0.28761985898017883,0.06431403011083603,happy,36,"{'Woman': np.float32(0.0040166755), 'Man': np.float32(99.99598)}",0.94,Feliz
images\ffhq_1169.png,0.06418561935424805,0.7122430419921875,0.04171274974942207,0.014584438875317574,0.1944008445739746,0.002634650794789195,0.028581247329711915,disgust,39,"{'Woman': np.float32(46.16583), 'Man': np.float32(53.834175)}",0.94,Estrés
images\ffhq_117.png,0.18199610710144043,3.509056796247023e-07,0.16875864565372467,0.015134766101837158,0.015074208974838257,0.228279709815979,0.9640007019042969,neutral,16,"{'Woman': np.float32(0.6806815), 'Man': np.float32(99.31932)}",0.94,Neutral
images\ffhq_1170.png,0.1790558624267578,0.009397606365382671,0.03980813264846802,0.03646184921264648,0.4806076431274414,0.3007403314113617,0.2609651374816895,sad,29,"{'Woman': np.float32(93.313545), 'Man': np.float32(6.686458)}",0.91,Depresión
images\ffhq_1171.png,0.01326712779700756,1.2332022379268892e-05,0.6061652898788452,0.9932661437988282,0.04326285049319267,0.0004428436222951859,0.01023939810693264,happy,32,"{'Woman': np.float32(0.47217292), 'Man': np.float32(99.527824)}",0.93,Feliz
